text,label
"ingat ya kawan, catur bukan olahraga Krn tidak menghasilkan keringat",1
"hikaru:ni org gimana si tinggal sat set skak udh gitu doang pake lama mikirnya🗿",1
"gua juga bisa kayak gitu tinggal pasang wajah kaget aja😂",1
"Gw juga bisa gitu dwg mh🗿",1
"gua jga muka heran tahu jokowi bsa jd prisiden pakai ijazah palsu.",1
"ekspresi gitu untuk yg udah berpengalaman ya🗿",1
"anjir nyimpen database di spreadsheet wkwk keren bang idenya",1
"databasenya pke excel 🗿",1
"ga pake appscript sekalian bg?, jujur dikasi project appscript pusingnya ga karuan 😭",1
"buset database pake spreadsheet??? kalo di on in tu project nya masa masih pake spreadsheet bg?",1
"kebalik hadeuh 😁😁😁",1
"Namanya eror smpe dialongnya juga eror",1
"super heri masuk kampung medan terjal baut pada longgar",1
"😂🤣super heroku kok masuk bengkel 😭😭",1
"ai ditangan Indonesia jadi gini",1
"toni mager benerin iron suit",1
"coba buat hulk di puskesmas sama bidan😁",1
"yang ke dua agak laen🗿",1
"masih bagusan angga 3d art😹",1
"ada animator kek gini malah bikin pake ai🤭😹",1
"pada bilang Malaysia claim🤣yg mau claim siapa?",1
"Lah macam tu je? Orang malaysia dah ada yang siap filem.negara kau baru nak naik?🤣",1
"semangat berkarya semoga di dukung pemerintah 🤣🙏",1
"moga bisa kerja di Malaysia di sana Abang di lirik kolo di indo jangan harap",1
"gausah cape cape gitu bos, pake ai tinggal ketik jadi, malah lebih bagus🤭🙏",1
"herannya presiden lebih memilih ai😔",1
"gitu doang, sini ajarin gw😂",1
"yaelah cuma gtu doang, gua juga ga bisa😂",1
"bagusan kevin anggara 🗿",1
"apakah akan jadi bibit animator iklan marjan?",1
"anjir grafik nya itu loh bg",1
"lu belum tau angga 3d art😹",1
"inpo loker bagian nengok nengok 😹",1
"\" aNgGa fRoM Malaysia aaaa \"4 kata lucu wkwkkw",1
"yang animator kayak gini bantu ramekan cuy biar dipake orang dan dia juga dapat uang juga biar dilirik dan diapresiasi negara kita.kalo gak demikian bakat mereka sia-sia. tapi, klo gk dilirik oleh negara pindah negara aja biar dapat apresiasi🤣",1
"cowo yang ngejambak cewek kalo berantem piks banget😭",1
"ga kuatt gua ngakak bngtt😭😭😭",1
"dari awal masih biasa aja pas udh part akhir ngakak banget sama sendal yg di kasih mamahnya😭🤣",1
"ya Allah polos banget ya Syifa 😅😅",1
"tumben sepi 🗿",1
"spill cara lepasin sendalnyaa doong😭 gimana caraanyaa lepas klau udah lengket permanen itu😭😭",1
"ᴄᴀʀɪ ᴜᴊᴜɴɢ ɴʏᴀ 🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿",1
"bjir jadi akun meme😭",1  
"bjir dikasih gratis di github, sementara itu di negara ini, pemerintah bikin website sederhana aja em em an",1  
"ehh.. ehh... ga boleh hacker white haed ga boleh kerja kita punya 𝙆𝙊𝙈𝙄𝙉𝙋𝙊. ga boleh ya bang ya. para korbn cukup update Windows Defenders",1  
"Orang2 seperti beliau yg harus disupport pemerintah, bukan yg nda bisa apa apa.",1  
"modulnya dari luar 🤭🤭🤭 gw kirain dia buat sendiri dari awal 🤭🤭🤭🤭",1  
"trus kominfo ga ngangkat dia jadi karyawan kah kalo engga yatau lah ya kenapa😹😹😹😹😹😹",1  
"dia yg buat ramsome nya dia yg kasih kode nya 😂😂😂",1  
"Abang bukan yg bikin kortek kan??? itu lho web pajak 😂",1  
"bahaya kalo tinggal di Konoha, takut diapa2in oknum kelas paus🥀",1  
"alamak laravel🗿",1  
"kesukaan hrd ini bang wkwk.. umur 25 pengalaman 20 taun wkwk",1  
"aku di umur segitu coding yg ku tau hanyalah coret dinding",1  
"adek tekan ctrl + A setelah itu shift + delete aja dek biar abang mu senang😊",1  
"adek gw umur 5 bulan blm bs ngoding normal ga gys?",1  
"Gw yang masih hello.world(\"console log\") bisa apa coba",1  
"bjirlah gw aja cuman bisa html css ama python🗿",1  
"anjr😂😂😂",1  
"Tp aura lu wibu bgt bang🗿",1  
"tapi penampilan lo wibu banget bangggg😭😭",1  
"bukan wibu tapi aura wibunya sangat kuat 😂",1  
"bukan wibu tapi pake kacamata🗿",1  
"Bukan wibu tapi kemarin dateng ke cf malah kena wawancara bejir😭 panik",1  
"Masuk aja pk theme song jurassic..krg wibu apa 😅",1  
"ah bercanda kali lu wibu bang 🤣",1  
"temennya rambut putih depan cosplay bapaknya senku jir😭",1  
"cosplay orang lagi ngelamar kerjaan",1  
"Dateng jam 3 pulang gak beli apaan cuma buat kardio muter muter🙏🙏",1  
"cosplay orang interview",1  
"kak.. kamu tu wibu bgt..",1  
"gw kira cosplay anak teknik lagi di ospek",1
"kurang ngelag bang🗿",1
"Baru nyadar 🗿",1
"kaget jir gw liat akhir🗿",1
"tukang parkir woilah😁",1
"ada kang parkir cui🤣",1
"caboel😔😔",1
"bapak gua wifi🗿",1
"cosplay tukang parkir jir🤣",1
"tukang parkirnya cosplay tukang parkir",1
```
"wibu tak tertolong 🗿",1
"lengah dikit ""ryoiki tenkai""🗿",1
"stop ketua, kami malu 🗿",1
"bro langsung mempraktekkan 🤭",1
"aura wibu mu masih melekat🗿😩",1
"lengah dikit ""ryoiki tenkai"" 😂",1
"bang gw jalan Gaya Doflamingo 🗿",1
"anj .. lu yang mgelakuin gua yang malu anj",1
"560 M 493 jt 180 rb rupiah 🗿",1
"Tf gocap juta bg, gak buat abang miskin kok😂",1
"Lohh aa Kevin, masihh ingett aku nggaa?...😂😂",1
"klo punya duit segitu gak bakalan kerja lagi gw tinggal menikmati hidup🗿",1
"fufufafa comeback please😹",1
"fufufafa, can you comeback to our opposition side 😰😰",1
"disaat seperti inilah kita butuh fufufafa😂😂😂",1
"fufufafa setara shakespeare jir lah, tulisannya dikenang terus 🤣",1
"counternya partner sendiri 🤣",1
"selalu ada kata² fufufafa yg relevan, sungkem kepada sang visioner. wkwkw",1
"yo fufufafa already predict the ✨prediction✨",1
"Kata gw mah fufufafa harusnya masuk BMKG, prediksinya ga pernah meleset 😭",1
"Please fufufafa we need you🥹",1
"atp we need fufufafa comeback 😭😭",1
"kok fufufafa bisa tau🤣🤣",1
"fufufafa dalam diri vivran meronta ronta",1
"siapapun tolong bangunin alternya gibran🙏",1
"kami butuh sang visioner fufufafa untuk ngetroll bareng 😭😔",1
"bangkitlah fufufafa😳🤭",1
"fufufafa the real visioner 😭",1
"fufufafa itu ternyata visioner ya. semuanya bener ga ada yg meleset 😁",1
"disaat dunia membutuhkan dia malah join bjirr",1
"fufufafa hrsnya sedih melewatkan event ini😩",1
"🤣🤣😅 FUFUFAFA sama wowo sama aja.... sama sama anj, buktinya aja mereka bergabung",1
"fufufafa comeback king🥀",1
"Meme gibran selalu passs 😭",1
"gw perhatiin tiap vt yg bawa bawa ffff jarang ada buzzer atau bahkan ga ada sama sekali jir 🤣",1
"buzzer gak ada nih? oh iya yang ngomong fufufafa soalnya.",1
"fufufafa very wild💀",1
"oh we need you fufufafa 😔",1
"ini ngapain juga fufufafa jadi wakil njir😭",1
"wkwkwkw fufufafa udh sibuk skrg",1
"fufufafa ini sosok asli elite global 😂",1
"Visioner betul😂😂😂",1
"Fufufafa the bes🤣🤣🤣",1
"fufufafa memprediksi",1
"we need fufufafa rn",1
"fufufafa pls return to your real self 💔",1
"fufufafa kan gibran, karena ayahnya pnya rival prabowo jdi dia harus bela ayahnya,yah gak sih?",1
"Lu bayangin, fufufafa ga jadi wapres, dan prbororo jadi presiden😹",1
"enough dawg, comeback please fufufafa",1
"gibran pls don't be scared for bring ur alter ego (fufufafa) back, ill wait",1
"fufufafa pls comeback, this is your time to shine 😻",1
"terlalu visioner fufufafa ini",1
"seseorang harus membangkitkan jiwa fufufafa di tubuh gibran",1
"fufufafa selalu relevan disetiap situasi politik",1
"menyala fuffaf walau mukanya ngantuk terus🤣",1
"FUFUFAFA plz comeback, we need you!🔥",1
"damn my guy so visionary",1
"prime fufufafa",1
"prime fufufafa ngeri",1
"fufufafa ga nge predict jir emg kelakuannya dri dlu gtu ""beliau""",1
"saking seringnya ngebayar buzzer, dia kaget kalau orang demo pada organik 🥀",1
"ayo bangun fufufafa, negeri ini butuh asbunmu",1
"we got double identity vice president befor balkanization of Indonesia 🥀",1
"BRING HE BACK, PLS 😭😭😭",1
"siapapun tolomg bangkitkan fufufafa",1
"ngapain nyalon bareng kocak",1
"DIVA COMEBACK💔💔",1
"we need fufufafa, its time to shine fufufafa, comeback please",1
"anjir ffff the simpsons indo ver??",1
"in fufufafa, we trust 🤭",1
"semenjak ganti skin fufufafa kena nerf njir",1
"fufufafa the OG of ""anak abah""",1
"I miss this fufufafa man",1
"kapan login fufufafa",1
"Saya rasa fufufafa bukan gibran 🤭🤭",1
"fufufafa sang visioner",1
"kemana fufufafa disaat situasi seperti ini??",1
"fufufafa was right",1
"fufufafa sudah masuk angin 💔 entah siapa yang salah 💔 sedih sekali lihatnya 💔",1
"coba balik era fufufafa lagi pasti makin bagus trol nya 😞😞",1
"kita butuh buzzer seperti fufufafa.",1
"ayo fufufafa muncul lagi lah 😎",1
"Damn 😭",1
"we don't trust gibran but we trust fufufafa",1
"fufufafa was right",1
"fufufafa is always right",1
"apakah fufufafa peramal?",1
"FUFUFAFA COMEBAAACKKKKKKKKK PLEAAASSEEEE",1
"Menyala fufufafa",1
"fufufafa we need you🥀🥀🥀",1
"BRING BACK FUFUFAFA PLS",1
"fufufafa s3benarnya siapa ya",1
"waduh waduh waduh waduh waduh",1
"kembalikan fufufafa",1
"menunggu fufufafa comeback",1
"fufufafa pls comeback",1
"rindu yapping fufufafa 😭",1
"@rds_dialectique fufufafa visioner sekali😁😁",1
"mana suara RT 58 RW 02..ayo comeback fufufafa let's him cook😂",1
"fufufafa, where are you?",1
"aku pengen fufufafa aja yg jd wapres jangan gibran 😭😭😭",1
"fufufafa harusnya lu dikubu kita aja kocak",1
"fufufafa udah kaya Avatar bjir, ketika dunia (Indonesia) membutuhkan dia menghilang 😂😂",1
"fufufafa > gib-",1
"ketika dunia membutuhkan fufufafa menghilang...",1
"I TOLD YOU. FUFUFAFA HAVE TO BACK AND LEAVE HIS PLACE AS VICE PRESIDENT 😭",1
"@L: kata gua juga fufufafa ngapain malah nyalon mending ngetrol sama kita jir",1
"jangan-jangan pak prabowo berusaha menjadi uchiha itachi untuk fufufafa naik. 😲😲",1
"ingat fufufafa musuhmu pak....",1
"ternyata campur tangan asing itu ketua nya si fufufafa",1
"ortu fufufafa: kamu harus jadi wapres konoha [angry]\nfufufafa : aku gak mau bapak ibu\nortu fufufafa : daripada nanti kamu dicoret dari KK\nfufufafa : iya deh tapi bapak sebagai presiden bantuin aku",1
"fufufafa sebelum kena nerf",1
"kelazzz fufufafa🤙🔥",1
"bangkitlah fufufafa negara ini membutuhkan sarkasan mu😹😹",1
"giliran udh dpt panggung fufufafa malah pensi",1
"fufufafa sebenernya memasak, cuman diremehkan oleh chef🗣️🔥🔥",1
"menyala fufufafa ku 🔥",1
"'cara membangkitkan fufufafa dari kubur'\nkabarin kalo merah",1
"@Yoga Saputra@Ryuu tolong ini fufufafa suruh kembali",1
"gibran gue tau jari lu gatel pengen ngeroasting kan? cuma ketahan karena dipaksa emak 😂",1
"fufufafa peramal prabowo memank🗿",1
"Selamat datang calon2 pengangguran🗿",1
"Kayak gini giliran disuruh menghitung perkalian gak bisa 😃",1
"Bakal bakal pekerja kilang di Malaysia 🗿",1
"tren yang sangat berguna untuk bekal dunia akhirat 🗿",1
"alay .. habis ini info lowker 😂🤭🤭🤭🤭",1
"anak luar negeri berlomba lomba membuat teknologi canggih. sedangkan Konoha berlomba lomba joged sadbor🗿😭😭😂",1
"pantes anak² sekarang banyak jadi genkster ternyata gini belajarnya klo di sekolahan 😥",1
"cina ketawa mlihat ini , mereka bilang kau anak buah ku nnti 🤪",1
"indonesia emas 2045🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",1
"miris",1
"Lulusan corona menangis melihat ini😀",1
"memalukan cik😌",1
"sekarang bisa buat begini adalah prestasi kayanya🤣",1
"8x7berapa adik2😂",1
"pasti disuruh jawab pancasila tidak bisa😌",1
"blom ada prestasi Udah selebrasi",1
"kata kang deddy akan ada hadiah yang perpisahaannya bazet murah tpi liat video ini sprtinya bazetnya lmyn wkwkw 😂",1
"kocak amat ni negara klo di bandingin sama china😭🤣",1
"miris amat sama jaman sekarang",1
"Anak sma sekarang kek anak lulusan angkatan 21, boros banget wajahnya",1
"sebutkan 5 negara ASEAN",1
"bentar lg susah cari loker😁",1
"musik bagus tapi teriakan 😅😅 eeeeaa eee eee aaa😅😅",1
"trend nya sih gokil TAPI 3X5 brp coba?",1
"Anak sekarang kalau diajak seru2an no 1, tapi jangan tanya isi kepalanya apa. Coba deh tanya selama 3 tahun sekolah udah berapa rumus yg di pahami🤭",1
"bntr lagi ""info loker ka?""",1
"lulus langsung jadi ibu 😂🤣",1
"dikira abis lulus sklh enk kli y 😅😅😅",1
"prestasi anak sekolah jaman sekarang 😅😂",1
"negara lain lulus sekolah bikin robot.. negara konoha lulus sekolah bikin tren tiktok.. BIAR APAAH ??",1
"bagusan yg not like us",1
"masih pegang sekolahnya lord alul 🗿",1
"tertanam jiwa lc sejak dini😂",1
"Aura ga hapal perkalian sangat kuat",1
"1 pikmi bersama ratusan npc",1
"Siswa china bikin robot, siswa indo bikin joget",1
"tembak langit jago, ditanya 5x9 melongo 😂",1
"calon pekerja kilang d malaysia🤣🤣...",1
"jago bikin trend doang,gk bikin maju bangsa juga gk ngaruh.. di suruh ngitung malah bingung🗿",1
"Jirrr Gelombang generasi MiChat Dan LC malah tambah banyak... 😌🗿",1
"selamat buat kelulusannya, sekarang sebutkan 5 negara di eropa😁",1
"daripada konsepnya 1 siswa yg didepan mending diganti ama gurunya aja biar adil🗿",1
"ketauan bngt ratu dugem krna aura diskotik nya kenceng bngt 🤣",1
"udah kelihatan, anak2 bikin susah negara",1
"ditanyain perkalian gaada yg bisa jawab",1
"hidup di jaman skrng gaya dikit dibilang lc🤣",1
"aura ga hapal pancasilanya kuat banget quennkuu",1
"Yg lulus 1 orang doang 🗿atau kesenjangan fisik😅",1
"rata rata panggilannya umi ya... 💀",1
"kok bisa jadi guru sd..? bukane minimal banget s1 yak?",1
"lah yg ngutang siapa, malah anaknya yg disuruh lunasin 😭",1
"TUHKANN, kasi tau plis yg bener tuh pendidikan gratis bukan makan siang gratiss yg digedein 😮‍💨😮‍💨😮‍💨",1
"cape bgt nangisin org org di trend ini😭",1
"lulusan smp jadi guru? kok bisa si😭",1
"ko bisa jadi guru tanpa ijazah sarjana?",1
"hmm mau nanya emg lulusan smp bisa jadi guru?? (cuma nanya)",1
"fyp ku bgni smua,impian aku buat ke oxford pupus gtu aj krna ekonomi dan paling sakitnya aku dari sd ngejar ipk tinggi sampe gada temen tapi alhasil apa?aku kuliah aj ngga sekarang :(",1
"gimana ceritanya bisa jadi guru sd lulusan smp , kurikulum yg dipake apa terus rencana pembelajaran hariannya kyk gimana , kan itu semua dipelajari dibangku kuliah , terus hasil anak didik pencapaiannya kyk gimana , kepseknya kurang bijak ya kalo lulusan smp ngajar",1
wkwk kita hidup di negara yang sakit,1
prindapan collabe konoha skin,1
"sen kanan belok kiri😹",1
"sesempurna ap klian??😹",1
"yg ngehina abang nya kelihatan banget adab dia+ajaran orang tuanya🤭🤭🤭",1
"banyak manusia sempurna chik 😹",1
"anjay dimanja banget ya itu anak laki - laki ny sampe sampe udh nabrak orang malah dikasih seabrek lawyer, klo salah mah salah aj ih",1
"jgn"" dia pake orng dalem buat daftar ugm🤭",1
"jangan2 masuk ugm karna bapaknya😫",1
"dunia emang untuk orang kaya😁",1
"lagi lagi polisi, lawyer, dan hakim panen duit nihh🤣🤣",1
"tp ugm emg benar"" tutup mata anjj, bahkan ga ada di up sama mereka nih kasus, komentar mereka di ig juga di nonaktifkan😭😭",1
"si lawyer nya mau mau aja di sewa sm yg salahh.",1
"Oalahh berarti bener yahh lawyer tuh gk peduli dgn kasus.. mau yg dia bela salah/benar selama itu job²an bakal ttp diambil😅",1
"putra kecil papah",1
"utututuuu anak papi pasti lagi minta perlindungan ya biar bebas nge club lagiii",1
"ADUH LAWYER NYAA PARAH BGT MAU AJA LAGIAN!",1
"ihh mana motor ku leasing nya FIFGroup lagi, besok ga usah bayar ahh",1
"kesalahan sudah sejelas itu, namun dengan seabrek lawyer keadilan pun bakal tetep kalah, miris miris",1
"harga sila kelima itu 2m atau seabrek lawyer?",1
"emg klo dia pke lawyer se abrek ada kemungkinan bisa menang guys??? kan dia yg nabrakk😭😭😭",1
"pancasila no 5 berlaku ga si",1
"jngn² dia msuk fh ugm juga pke💸💸 🤔🤔",1
"susah emang yah klu berurusan sama yg berduit mah HAHA",1
"Ujung2ny pelaku bebas, ga ditahan 💸",1
"aura angkt pasirnya kuat bet",1
"berasa bergaya paduhal macam gaya prindapan 🗿",1
"Rambut diwarnain? Lu sekolah apa lgi ngamen bang😂",1
"nggk bsa bahasa ingris🤣😭",1
"fungsi musang di depan?😹😹😹😹",1
"Video perpisahan sekolah atau pribadi? kok asik sendiri",1
"dia prestasinya apa ya disekolah kok bisa jadi pemeran utama yang lain cuman pelengkap baris dibelakang gak keliatan wkwkwk",1
"GENERASI KONOHA SEKARANG ANAK"" SEKOLAH PRESENTASI NOLL YG PENTING SEKOLAH DAN ADA ACARA PERPISAHAN 👏👏 SEHABIS ITU BINGUNG MAU NGAPAIN ??",1
"yg lain tidak muat di dalam frame 🤣",1
"yg blakang jadi figuran 🤭",1
"India ke? Haha",1
"gua cewek ajaa kalahhh suara nyaa😭😭😭🤌🏻",1
"bro got anime girl voice talent☠️😭🙏",1
"alamak, jadi vtuber laku inimah😹",1
"WHY DONT GIRLS HAVE THIS VOICE ?!",1
"wibu marahin lantai",1
"wibu stadium akhir",1
"teman:ngaku elu vTuber yang mana🗿",1
"elu yg ngomong gw yg malu🗿",1
"ko bisa sih suara nya seimut ituu😭",1
"SEKOLAH IJO MANA BISA😭😭",1
"tebak sw mereka 😭🙏",1
"sekolaaaa ijo manaa bisaa",1
"di sekolah ku ga cocok bikin kesurupan masal pas malam2nya🗿",1
"sedihh bgett angkatan akuu pliss😭",1
"bakal2 jd bibik dan tukang buat rmh...alhmdulillah..😂😂",1
"sekolah gw manaa bisaaa😌, sumbangan 50rb ajaa udh banyak yg gamau anjirrrr",1
"itu doang ada berapa murid itu kalau boleh tau kami 800 orang ankatan 2025 ini boy😝",1
"jadi ini orang nama nya marmoris dan akun ttnya ancaman🧐",1
"bro trlalu ktmu dark system smpe ketmu yg biasa aja di dewa dewain",1
"kadang ""broozy"" kadang ""cuma bisa nana"" kadang ""marmoris"" wkwk",1
"gameplay diri sendiri didewa dewain😹",1
"hal biasa bagi user suyou😂",1
"terlihat unik di epik🗿",1
"basic BGT",1
"ngakak pas nongol dari atas 😂",1
"Menjelang Magrib❌❌❌❌ MENJELANG DIJEMPUT DEDY MULYADI✅✅✅✅",1
"awal mulanya dedi phobia💀",1
"dedipobia🗿",1
"menjelangagrib❌ menjelang ke barak✅🗿🗿",1
"kok jadi horor",1
"menjelang Maghrib❌❌ menjelang Dedi⭕⭕",1
"menjelang barak militer 😱",1
"pennywise❎ dedywise✅",1
"harusnya judulnya ""waktu barak militer Dedi mulyadi""",1
"waktu ke barrack militer😭😭😭",1
"nooo pak dedi.. jangan masuk selokan, nanti jadi raja jawa 😭",1
"Attack On Dedi",1
"merinding anj",1
"wibu cara ngomong",1
"jadi vtuber laku sih ini🗿😹",1
"Muka:serius🗿 Suara:misterius😭😭",1
"ga ketolong njr",1
"kameramen ga merinding? 🙏🏻",1
"""daginge"" 😭",1
"imutan suara dia dri pda gwa jir 😭",1
"ngaku lu bang, lu vtuber yg mana?😡😡",1
"nanya mulu anjj",1
"gua yang cewe aja ga bisa gitu jir lah😭",1
"gw merinding anj😭🗿",1
"suaranya emg lucu, tpi bikin merinding jirr😭",1
"gpernah gua semerinding ini.",1
"asl search aku rakaman alam bunian 💀",1
"LH HP NYA DI TINGGAL cara post gmn 🤔",1
"pantes gk upload vidio baru lagi ternyata hp nya ketinggalan 🗿",1
"📱:bye onwer🗿",1
"hp nya udh diambil belum bang🗿",1
"kalau hpnya ketinggalan siapa yang ngaplod?🗿",1
"jangan coba coba di palembang🗿🙏",1
"ada kawan dia yang jaga tu 🗿",1
"hati hati dibawah ada live !",1
"Roblox ah outfit💔🥀",1
"Eh jp klau die tinggal fon die mcm mna die post video ni??🥰🤣🔥🔥",1
"lahh HP di tinggal😭😭😭😭",1
"celana mereka skena semua cokk",1
"beda lagi kalau di Palembang 😹",1
"maless banget sekola woiii",1
"infokan jawaban soal besok gua ujian 😭",1
"eh gw kyk kenal Jaket nya SM kyk yg di Roblox bagi ku kalian?",1
"gw besok libur sekolah 😜",1
"gw cakep gk",1
"besok upacara anj😈😈😈",1
"fone gi mana bg?",1
"sodara saya di cuti hp nya di kereta api",1
"📱=*lah gw ditinggal ni bg, ga nyesel kan bg?🗿",1
"kalo di tinggal kok bisa di posting??",1
"hp nya ketinggalan siapa yang aplod 🗿🗿🗿🗿🗿",1
Amit amit jabang bayi 😭 yang sekarang ajah udh muak per wibuan,1
"this is combination anime....you are Wibu Forever🙂",1
"yamcha pose",1
"Louis X Nika (joyboy)",1
"yamcha pose character asta awakening luffy 🗿🗿",1
"Dari naruto ke one Piece jir🗿",1
"Ichigo jir, Udh di serang bagian yang harusnya udh mati. Hidup lagi 💀",1
"Malah ketawa anjj😂😂",1
"eren : andai penulis ku kayak gini 🗿",1
"pencarian bagas mode normal malah nemunya bagas dribble 😌",1
"bagas chan lucu kalo jadi wibu gt wkwk",1
"walaupun gw wibu tapi gw gak kek gini bjirlah🗿🗿🗿",1
"jir bawa sirkel",1
"muka buruh binaan bangunan akan datang",1
"Approved IQ 78",1
"badan elok keje angkat sawit ni...",1
"udh gitu doang ??",1
"iq78",1
"5x4 = 23 pak 😂",1
"Mende siak",1
"gaya saja lebih, belajarnya tak ke mana",1
"gw approved bisa jadi tki di malays",1
"2+8=11",1
"saya gak bisa berbahasa inggeris",1
"Mata pelajaran yg wajib lulus🤣🤣🤣🤣",1
"tiba nya nnty jdy TKi di kamboja",1
"ni dma pun boleh",1
"habis lulusan interview wadidaw",1
"apa huruf setelah B? C salah",1
"wes???",1
"Konoha mendunia",1
"apa2an ni 🤣🤣🤣🤣",1
"Lahh 🤣",1
"bakal kuli bangunan di Malaysia",1
"patungan semua yg muncul 1 muka",1
"negara macam ....",1
"tu je??.lemah",1
"gtu doank 🤣🤣🤣",1
"kuno",1
"biasa macam ni paling kuat pun angkat batu bata😹",1
"""bang beli bawang😈😈😈""",1
"tebak aromaa🗿",1
"kenapa basah masam la 😭",1
"bahkan ai pun menyerah💔",1
"aroma kematian",1
"pantes udara bekasi jd bau",1
"apa ini ya tuhan 😭😭😭",1
"merindink",1
"milih garam aja deh😔🙏🏻",1
"sorry aku pilih garam ka",1
"sampe keleknya teles jirrr😹",1
"not my type 😭😭😭😭",1
"adek tolong bapak, bapak dikejar bawang",1
"gapernah semuak ini",1
"ape ni 😔",1
"wibu bau bawang",1
"the real bang beli bawang🗿",1
"ish geramnya aku",1
"ni orang ngejar gak si😭",1
"mitamit",1
"pertama wak",1
"merinding",1
"wanjayyy broooo",1
"PLISSS😭😭😭",1
"haikal kunnnnn",1
"bjir",1
"YALLAHHH",1
"😭 apa ni we 😭 (nada gelisah)",1
"pantes dari semalem gabisa tidur(cmiiw) huft",1
"perut gw udah kerubuk kerubuk pen makan liat ini jadi ga mood makan😭🙏🏻",1
"aplh🤭",1
"ANJ",1
"husbuuuu kepunyaan siapa nih",1
"makasih udah menghibur jir",1
"tibaa tiba banget😭😭",1
"kabur woi",1
"bau surga",1
"tebak ambu",1
"KAKK??! 😭😭😭😭",1
"woi😭😭😭",1
"lucunaa🤭",1
"Tapi kenapa ya sebagian besar gitu? 😅",1
"bro manhwa",1
"YA ALLAHHH AKU ADA HIGH EXPECTATION TAU😭😭😭😭",1
"soundnya salah, harusnya bang beli bawang",1
"gamau like ah",1
"ga pernah sebasah itu",1
"herannn knp setiap video perpisahan ada org nya di depannnnn!????",1
"psti yg lain punya ide yg lebih bagus, tpi yg didenger yg paling berkuasa aja wkkw",1
"harus banget walid?😞",1
"gtu doang?",1
"ini serius yang cowo juga disuruh bayangkan muka walid? 😹😹",1
"penyesalan diakhir wkwkwk",1
"seumur hidup sekali loh dek, idenya itu doank😭😂",1
"yang cowo ikut bayangin juga?",1
"ini siapa yg ngasi ide buat ginian?? 😭👏",1
"ga espek plisss😭😭",1
"kenapa si harus ada 1 org berdiri di depan🗿🗿",1
"bakal2 di rumah merah Malaysia🗿",1
"ditunggu"" kirain bakal joget habis bayangin muka walid",1
"bayangkan kilang2 malaysia. 😂😂😂🔥🔥🔥",1
"pejam kan matane bukan merem mbak😭😭",1
"filem Malaysia viral di Konoha..hahaha...filem konoha mesti tak bagus..🤣🤣",1
"ko yg cwo mau² aja jir😭",1
"jujur, ini ide siapa😭",1
"bayangkan muka Baiya""",1
"wkwk orang sebanyak itu gd yg punya ide lain",1
"fungsi musang di depan😱😨",1
"Mimin nak ikud bayangkan muka Walid boleh? 🤭🤭",1
"ngapain kocak😹😹",1
"tiba"" banget Walid 😭",1
"What, serius gini doang? 😭",1
"sebenernya itu silau kena matahari😣",1
"ini serius yang cowo juga disuruh bayangkan muka walid? 😹😹",1
"walidd😭😭",1
"agak lain❎️tak lain tak bukan,mesti konoha✅️",1
"bayangkan kilang di kedah 😂",1
"apa coba😭",1
"cowok nya ngapain bayangkan muka walid😭",1
"apaan jir?",1
"wkwkwk gaada gitu ide yang timeless😭😭",1
"apa ni njir😭",1
"Se-terpencil itukah indonesia? Sampai ada indonesia dikit aja sampe kaget",1
"bangga itu kalau Indonesia disebut oleh Rasulullah",1
"Nonton film ini, perasaan tak ada dialog yg ucapkan Indonesia. Editan🤪🤭😂",1
"itu bocah yang meranin mj?",1
"mari kita bingungkan anak jaman skrg😊 gaktau kan lu jaman 90an ada film sekeren ini wkwk",1
"anak jaman skrg mna tau ini flim 🤣🤣",1
"wkwk gambaran org indonesia dimata eropa🗿",1
"itu yang jadi MJ kah?",1
"indo di mata eropa🗿",1
"anak kecilnya mirip mery jane dari spiderman 1-3",1
"mari jane masih kecil",1
"Gw pernah tauran sama sekolah lain terus gw maju yang paling depan lu mau tau gw ngapain? ya gw lari duluan 😹",1
"Ad tp lg di hina",1
"Itu yg anak kecil mirip mj pacarnya tobey maguire spiderman",1
"era tahun itu, warga amerika masih menganggap indonesia itu negara tertinggal yang isinya orang purba dan dinosaurus",1
"itu anak cewek yg lawan mainnya peter Parker kan yg di film Spiderman?",1
"Itu MJ yg di Spiderman,waktu kecil,,",1
"lah itu si Marry jane dari film Spiderman gak sih? yng anak kecil cewe tuh",1
"bocil nya mj spiderman tobey maguire jir",1
"Heee itu kayak ga asing muka cewe nya dimana ya😭😂",1
"jir Kok Yang Jadi cwe kecil Kek Pernah liat tp dimana ya Tapi kek nya pernah liat di film Spiderman 🗿",1
"all i noticed is young Marry Jane 🕸️✨",1
"tuu cewe mj d spiderman kah?",1
"yang cewek kaya pacarannya Peter Parker kah🤔",1
"ada merry jane 😂 bini nya Piter paker",1
"lah itu pemeran cewek nya kan pacarnya peter parker toby maguiere,jd itu beneran film tahun 1995 kah?",1
"di Indonesia namanya Jumadi",1
"Itu Bocah yang jadi pacarnya Spiderman ya 😅",1
"jumanji ini lah paling bagus daripada jumanji nya the rock.",1
"ada indonesia coyy😱😱😱",1
"balikin alex padang yang dulu",1
"gada pov berarti😶",1
"🥺kembalikan alex yang dulu",1
